text,stance
"విశాఖ రాజధానికి అన్నివిధాలా అనుకూలమే. కాని ఒక్క సెక్రటేరియట్ పెడితే అభివృద్ధి జరుగుతుందా. అభివృద్ధి జరగాలంటే పరిశ్రమలు, వాణిజ్య వ్యాపారాలు కావాలి.ఉపాధి అవకాశాలు పెరగాలి. అన్నీ సజావుగా నడవడానికి ప్రశాంతమైన వాతావరణం ఉండాలి. దానికి ఒక్క సెక్రటేరియట్ ని పెడితే అభివృద్ధి జరగదు. ఈ ప్రాంతాన్ని లేదా రాయలసీమ ప్రాంతాన్ని మొత్తం రాష్ట్రానికి రాజధాని గా ప్రకటించండి. కానీ ఇది రాష్ట్ర ప్రజలందరికి ఆమోదయోగ్యము కాదు. ఇప్పటికే అమరావతిని తమ రాజధానిగా, మానసికంగా ఎక్కువ శాతం ప్రజలు సిద్ధపడ్డారు. గ్రాఫిక్స్ అనండి ఏమైనా అనండి. భవిషత్తులో రాజధానిని ఇలా కట్టవచ్చు అని చూపించారు. అందరూ ఆనంద పడేవిధంగా. ఆ కలని సాకారం అయ్యే విధంగా ముందుకు సాగాలి. ఇంత మేఘా ప్రాజెక్ట్ 5, 10 సంవత్సరాలలో పూర్తి అవదు. ఒక్కసారే పెట్టుబడి పెట్టాల్సిన అవసరం లేదు. హైదరాబాద్ లో హైటెక్ సిటీ 5 సంవత్సరాలలో ఎదగలేదు. క్రమంగానే ఎదుగుతున్నాది. ఇంకా వృద్ధి చెందుతూనేవుంటాది. అక్కడ పెట్టుబడులు ఒక్కసారే పెట్టలేదు. ఈ సూత్రం ఎక్కడైనా ఒక్కటే. ఒక్క కార్యనిర్వాహక రాజధాని అంటే గుజరాత్ రాజధాని గాంధీనగర్ లానే మిగిలిపోతాది. వైజాగ్ కి కావాల్సింది ఇటువంటి రాజధాని కాదు. ఇప్పటికే వైజాగ్ అభివృద్ధిదిశగా వెళ్తుంది. కానీ ఇక్కడికి వచ్చిన, రాబోయే పరిశ్రమలను , వాణిజ్య సంస్థలను భయపెట్టి తరిమేస్తున్నారు. ఇందుకు ఉదహరణ విప్రో సంస్థకు ఇచ్చిన భూమిపై పాలకులకు కన్ను పడింది. ఖాళీ జాగా ఉన్నాది అంటే వారికి ఎక్కువ అయిపోయి కాదు. భవిష్యత్ అవసరాల కోసం కావచ్చు. ఆఫీస్ అంటే ఒక బిల్డింగ్, ఇరుకు గదులు కాదు. చుట్టూ ప్రశాంతమైన వాతావరణం కూడా ఉండాలి. ఇక వైజాగ్ లో తుఫాన్లు మొదలయిన ప్రకృతి వైపరీత్యాల గురించి ఎక్కువగా మాట్లాడుతున్నారు. ఇక్కడ ప్రజలు, పరిశ్రమలు ఎప్పటినుంచో ఉన్నాయి. జనాభా, పరిశ్రమలు ఇంకా పెరుగుతూనే ఉన్నాయి. పెరుగుతూనే ఉంటాయి. చెన్నయ్, ముంబై, గోవా మొదలైన రాష్ట్ర రాజధానులన్నింటికీ ఈ ముప్పు ఉన్నాది. ఆలా అని వాటిని వేరే చోటికి తరలించలేదు. ప్రకృతి వైపరీత్యాలు ఎక్కడ జరుగుతాయో చెప్పలేము. ఎక్కడైనా జరగవచ్చు. మా ఇల్లు కూడా సముద్రం ఒడ్డునే ఉన్నాది. చిన్నప్పటి నుండి అనేక తూఫాన్లను చూసేను. ఇంకా బాగానే ఉన్నాము, ఉంటాము. కొత్తగా చేసిన రాజధాని ప్రతిపాదనలు రాజకీయపరమైన లేదా ఆర్థిక పరమైన అవకాశాల కోసం చేసినట్లుగా కనిపిస్తున్నాయి. మనం విజ్ఞతతో అలోచించి ముందుకు వెళ్ళాలి.",favour
బాబు దొంగ.. ఐటీ కంపెనీలు విశాఖ కు వస్తే అమరావతి చూపించాడు . అవి బెంగళూర్ పోయాయి...,favour
మూడు పంటలు పండే భూమిని నాశనం చేశాడు ముసలి గుంట నక్క ChiBN.,favour
"తెలంగాణ , ఆంధ్ర ప్రాంతాలు కలిసి ఉమ్మడి ఆంధ్రప్రదేశ్ ఏర్పడినప్పుడు వెనుక బడిన తెలంగాణాలో రాజధాని ఏర్పాటు పై తెలంగాణ ప్రజలు హర్షించారు, సీఎం ఏ ప్రాంతం వాడు అనేది పెద్దగా పట్టించుకోలేదు ... కానీ రాజకీయాలలో ఎదగటానికి పదవులు పొందటానికి shortcuts కావాలి ... అప్పుడు పుట్టుకొచ్చింది ప్రాంతాభిమానం ... కాపిటల్ తెలంగాణాలో ఉన్నప్పటికీ ఆ ప్రాంతం వారు సీఎం కావడం లేదు అని seperate రాష్ట్రం డిమాండ్ చేసి సాధించుకున్నారు ... భీమిలి అంటే విజయనగరం బోర్డర్ లో రాజధాని పెడితే రేపు జరిగేది ఇదే ... మూడు రాష్ట్రాలు ...",neutral
capital వైజాగ్ కాదు భీమిలి అంట ... అంటే విజయనగరం బోర్డర్ ... అది ఒక మున్సిపాలిటీ ... కులం మతం పేరుతో డబ్బులు పంచడం తప్ప అడ్మినిస్ట్రేషన్ అంటే ఏమిటో తెలియదు అనుకుంటున్నారు జనం ... పిచ్చి తుగ్లక్ పాలన అనుకుంటున్నారు ...,favour
మధ్యలో ఏ ముసలోడు ఎవర్రా బాబు.,favour
రాజధాని పై ప్రజల అభిప్రాయం తిసుకోవలి అఖిల పక్షం సమావేశం ఏర్పాటు చెయ్యాలి అందరికీ ఎది ఇష్టం మో అదె జరగాలి,favour
ముందు రాయలసీమ నుండి వైజాగ్ చాలా దూరం. రెండవది అమరావతి లో ఆల్రెడీ చాలా ఇన్వెస్ట్మెంట్స్ జరిగింది. ఇప్పుడు మార్చి ప్రజల డబ్బు వృధా చేయొద్దు. గతంలో నిద్ర పోతుందా ప్రతిపక్షం? అమరావతి కి ఎందుకు ఒకే చెప్పింది. ఇదంతా భూములు అమ్ముకునే కుట్ర. ఒక రాజధానికి గతిలేదు. 3 కట్టే డబ్బులు కూడా లేవు.,against
చిత్తూరు కి ఏమీ లేదు,favour
"Krishna K బయ్య ఇప్పుడు మన రాస్ట్రం ఉన్నా పరిస్థితి ఏమిటో అర్ధం చేసుకోండి మీరు.. వచ్చిన income మొత్తం రాజధాని కట్టడం కొసం ఖర్చు పెట్టుకుంటు పొతే ఇక రాష్ట్రం లో జరగ వలసిన కార్యక్రమాల సంగతి ఎమిటి? పోని వచ్చిన దానిలో కొంత రాజధానికి పెట్టిన అది develope అవ్వడానికి 50 years అవుతుంది, అలా అని మన రాష్ట్రానికి పెట్టుబడి పెట్టడానికి ఎవరు ముందుకు రావడం లేదు, CBN sir పెట్టుబడులకొసం ఎంతో ప్రయత్నీఛారు కాని ఎవరుకుడా అమరావతి వైపు చూడడం లేదు, CBN sir మూడు సార్లు bussinness summit vizag లో నిర్వహించారు, వచ్చిన వారు vizag లో పెట్టుబడి పెట్టడాణికైతే మాత్రమే వస్థామంటున్నారు, అలాగే బిల్ గేట్స్ నీ ప్రత్యేకించి అహ్వనిచినప్పుడు అతన్ని vizag కి మాత్రమే తీసుకొచ్చారు, అమరావతికి ఎందుకు తీసుకు వెళ్లలేదు!? అలాగే పెట్టుబడుల సదాస్సు విశాఖ లోనే ఎందుకు పెడుతున్నారు ఎందుకంటే అమరవతి లొ అవకాశం లేదు కనుక , ఇంక దూరం , తూపాన్(మీరు బ్రమపడుతున్న) విషయాలు కాకుండా అమరావతి కంటె విశాఖ ఎక్కడ అనర్హతతో ఉందో చెప్పండి. ఒక్క మాట గట్టిగా చెప్పగలం విశాఖ రాజధాని అయితె 10 years లో మన ఇండియా లో టాప్ city అవుతుంది. అదే అమరావతి అయితే 30-40 years రాష్ట్ర ఖజానా మొత్తం వృధా చెయ్యవలసి వస్తుంది,అప్పటకి మన రాష్ట్రం అంధపాథాలంలొ ఉంటుంది",against
"ఉన్నట్టే కదా..! ఎందుకంటే అమరావతి, విశాఖ, రెండు కాపిటల్ అలాగే కర్నూలు highcort ఉంటుంది",favour
"మన దేశంలో సముద్రతీరం దగ్గరగా ఎన్నో రాజధానులు వున్నాయి,! అలాగే సముద్రతీర ప్రాంతమైన విశాఖ, రాజధానిగా వెలుగొందాలని రాష్ట్ర ప్రజల ఆకాంక్ష",favour
ఇది రా దమ్మున్న క్యాపిటల్ అంటే... జై వైజాగ్,favour
మా పాస్టర్ గారు చెప్పారు అమరావతి అంటే హిందువుల దేవేంద్రుడి రాజధాని మా పుస్తకంలో ఏమో అక్కడి చరిత్ర సర్వ నాసనం చేయమని చెప్పినది అమ్మ కు ఇచ్చిన మాట చెల్లి కి ఇచ్చిన మాట మా బావకు ఇచ్చిన మాట మా పాస్టర్ గారికి ఇచ్చిన మాట నిలబెట్టుతున్న జై బైబిల్ పార్టీ,favour
హైదరాబాద్ ముంబై నగరాలను తలదన్నేలా విశాఖపట్నం అభివృద్ధి చెయ్యాలి ఎందుకంటే ఇది కేవలం ఉత్తరాంధ్ర కి మాత్రమే సంబంధించింది కాదు యావత్ ఆంధ్రప్రదేశ్ రాష్ట్ర అభివృద్ధికి దోహదం చేస్తుంది,favour
"Vishakapatnam రాజదాని గ చాలా అనువైన ప్రదేశం. Kammavathi వద్దు మనకి, బ్రమరవతి",favour
విశాఖపట్నం అంటే ఉత్తరాంధ్ర మాత్రమే కాదు గోదావరి జిల్లాలు కూడా ఉనాయి.,favour
ఉత్తరాంధ్ర కేవలం మూడు జిల్లాలు మాత్రమే అఫిషియల్ గా.,neutral
NTV వారూ అభివృద్ధి కాదండి పరిపాలనా వికేంద్రీకరణ అవుతుంది....,neutral
మంచిది కాదు ఈ 5 సంవత్సరంలో హుదూత్ తుఫాన్ లాంటివి 2 వస్తే ఏంటి పరిస్థితి ఎన్ని కోట్లు ఖర్చు అవుతుంది,neutral
బ్రమరావతి capital ఏంట్రా బాబు కర్మ కాకపోతే,against
"ఉమ్మడి అంద్రా లో వైజాగ్ స్మార్ట్ City ga financial city ga, perunde kaani bifercation తరవాత ఈ city ni కావాలని తొక్కారు.... వజ్రం మన కోసం రాదు దానితోనికే మనం పోవాలి అనే నానుడి మళ్లీ నిజం....",favour
1000% నిజం,neutral
B Tarun సూపర్ బరో,neutral
అన్న సూపర్ సామెత చెప్పారు. వైజాగ్ కొంచెం develop చేస్తే హైదరాబాద్ కి సమానం అవుతుంది. అమరావతి ని scratch నుంచి develop చేయాలి. అసలు ఇండియా లో నే Vizag కి మంచి పేరు ఉంది. ఇపుడు నుంచి మంచి ఫ్యూచర్ ఉంది,favour
Bramaravati lo tappa anni seats Jagan ki vastayi... Arey gopi నా అనుకుంటే బాధ ఉంటుంది మన అనుకుంటే సంతోషంగా ఉంటుంది,neutral
"Sankar Sankar నీకు టైమ్ ఉన్నపుడు ఇండియా మ్యాప్ ఓపెన్ చేసి తమిళనాడు లో చెన్నై, మహారాష్ట్ర లో ముంబై ఎక్కడ ఉన్నయో చూడు స్వామి",neutral
"వైజాగ్ కాపిటల్ ఎందుకు కాకూడదు ? అమెరికా ,ఢిల్లీ ,హైదరాబాద్ , చెన్నై , బెంగుళూరు, ముంబై, గుజరాత్ ..కి .. క్యాపిటల్స్ మధ్యలో ఉన్నాయా ? 1) హైదరాబాద్ , చెన్నై , బెంగుళూరు, ముంబై ..etc నుండి డైరెక్ట్ బస్సు ఫెసిలిటీ అమరావతి కి వుందా ? 2) అమరావతి కి డైరెక్ట్ ఫ్లైట్ ఫెసిలిటీ ఉందా ? గన్నవరం చాల దూరం 3) స్టే చేయడానికి హోటల్స్ , రెస్టారెంట్స్ ఉన్నాయా ? 4) ఆమూసింగ్ పార్క్స్ , pubs , షాపింగ్ మాల్స్ ఏమైనా ఉన్నాయా ? 5) నైట్ టైం క్యాబ్స్ .. బస్... కూడా ఉండదు . 6) హైదరాబాద్ , చెన్నై , బెంగుళూరు, ముంబై ..etc నుండి డైరెక్ట్ train ఫెసిలిటీ అమరావతి కి వుందా ? 7) ఇంపోర్టింగ్ ఎక్సపోర్టింగ్ కి హర్బోర్ కూడా లేదు 8) ఉద్యోగాలకు ఒక ఫార్మసీ కానీ IT కంపెనీ కానీ స్మాల్ ఫ్యాక్టరీస్ కానీ ఉన్నాయా ? 9) Indoor / Outdoor గేమ్స్ కు స్టేడియంస్ కూడా లేవు.. 10) visiting places like బొర్రా కేవ్స్ , చాపరాయి ఫాల్స్, రుషికొండ, రాక్ బీచ్, హర్బోర్ , అరకు , లంబ సింగ్ , కాఫీ తోటలు , ఉన్నాయా ? 11) ఒక మల్టీ స్పెషలిటీ హాస్పిటల్ ఐనా వుందా ? 12 ) డ్రైనేజీ రోడ్స్ కూడా లేవు",favour
ఈ పచ్చ పార్టీస్ వైజాగ్ ని కాపిటల్ కాకుండా అడ్డుకుంటారు.. మంత్ర గాడి ప్రాణం ద్విపం లో ఉన్నట్లు.. చంద్ర బాబు ప్రాణం అమరావతి లో వుంది . పార్టీ గెలుపు కన్నా అమరావతీ ముఖ్యం మన బాబు కి ..,against
ఈ పచ్చ పార్టీస్ వైజాగ్ ని కాపిటల్ కాకుండా అడ్డుకుంటారు.. మంత్ర గాడి ప్రాణం ద్విపం లో ఉన్నట్లు.. చంద్ర బాబు ప్రాణం అమరావతి లో వుంది . పార్టీ గెలుపు కన్నా అమరావతీ ముఖ్యం మన బాబు కి ..,against
పాదయాత్ర లో పల్గునేవాల్లు రైతులు కాదు. గట్టిగా బలిసిన టీడీపీ నాయకులు. ఈ వెద వులుని ఉత్తరాంధ్ర మరియు రాయలసీమ లో అడుగు పెట్టకుండా కాళ్లు చేతులు కట్టి నరకా లి. ఈ వెదవులుని అసలు ఏపీ లో ఉండకుండా తరుముతాం,neutral
AP కి మూడు రాజధానులు చాలా అవసరం. ఒక అమరావతి చెయ్యడము మంచిది కాదు. అసలుకి అమరావతి ని రాజధాని గ చెయ్యకూడదు.,favour
రాష్ట్రాన్ని ప్రాంతాలు కులాలుగా విభజించి పాలిస్తున్న ఈ ముఖ్యమంత్రి ఎంత త్వరగా దిగిపోతే అంత మంచిది,neutral
రాష్ట్రం నడిబొట్టు లో ఉన్న అమరావతి మా రాయలసీమ వాసులకు చాలా దగ్గర విశాఖపట్నం మాకు చాలా దూరం మా రాయలసీమ ప్రజలకు అమరావతి రాజధానిగా కోరుకుంటున్నాం,against
వాళ్లు ప్రజలు కాదురా వైసిపి పార్టీ వాళ్లు,neutral
వికేంద్రీకరణ మూడు రాజధానిలు ముద్దు జై జగన్,favour
"ఛానళ్ళ డిబెట్లు చిరంజీవి గారి వాఖ్యల నేపథ్యంలో చూస్తే, చాలా మంది పచ్చ పార్టీ మరియు దాని అనుకూల ఎనలిస్టులకు, నీలి పార్టీ వారికి కూడా గంగవెర్రులు ఎత్తి ఉన్మాదంతో పూనకాలు వచ్చి పిచ్చ పిచ్చగా, పచ్చి పచ్చిగా వదరటం చేస్తూన్నారు. ఇది చాలు జనసేన పార్టీ, పవన్ కళ్యాణ్ ప్రభావం ఏమిటో, దాని పవర్ ఏమిటో చెప్పటానికి. పీక్కోలేక, పిసుక్కోలేక, మింగలేక, కక్కలేక, నవ్వలేక, ఎడ్వలేక, చావలేక, బతకలేక ఇష్టారాజ్యంగా కూతలు, కేకలు, అరుపులు, మూలుగులు వేస్తున్నారు తూఛ్ తూఛ్ అంటూ. జస్ట్ టీజర్ మాత్రమే ఇది. అసలు సినిమా ఇంకా ఉన్నది. అప్పుడే అలసి, సోలసి, సోకండాలు పెడితే ఏలా? తట్టుకోండి, తట్టుకోండి.,,",neutral
"దీనికి ఏకైక మార్గం, శ్రీకాకుళం నుంచి అమరావతి యాత్ర. తోందరగా ప్రారంబిస్తేనే అందరికి మంచిది.",neutral
"విశాఖ నుంచి అమరావతికి పాద యాత్ర ఎప్పుడూ, త్వరగా మొదలు పెట్టండి.",favour
100 percent కరెక్ట్..బ్రోther...ఇప్పటికే late అయ్యింది..మనం నెమ్మదిగా వుంటే...వాళ్లు rechhagoduthunnaru ......శివకుమార్ గాజువాక,against
శ్రీ బాగ్ ఒప్పందం ప్రకారం కర్నూలులో హై కోర్టు పెట్టాలి అలాగే 3 రాజధానులు చేయాలని ప్రతి ఒక్క రైతు బిడ్డ కోరుకుంటున్నారు అదే అందరికీ మేలు జరగాలని చూస్తున్నారు,against
విశాఖపట్నం నుంచి తన్నండి ఎగిరి వచ్చి మంగళగిరిలో పడతారు,against
ప్రజల మద్య ప్రాంతాల మద్య చిచ్చుపెట్టే ఎధవకు ముఖ్యమంత్రి గా కొనసాగడం రాష్ట్రానికీ దేశానికి దరిద్రం,against
చంద్రబాబు అమరావతి రైతుల ముసుగులో పాదయాత్ర పేరుతో కుట్రలు అల్లర్లు రేపి తద్వార ప్రాంతాల మద్య శాంతిభద్రతలు లేకుండా చూడాలని ప్లాన్,against
"చంద్రబాబు అమరావతి రియల్ ఎస్టేట్ వ్యాపారం చేసాడు, తనకులం వాళ్ళతో భూమి కొనిపిచ్చాడు",favour
శివరామకృష్ణ కమిషన్ నివేదిక 3 రాజధానులు ఉత్తమమని పేర్కొంది,favour
కమ్మరావతి డౌన్ డౌన్,against
మూడు రాజధానులు కాదు 30 రాజధానులు కావాలి,against
"Mallikarjuna B కర్ణాటక లో బెంగుళూరు మరియు ఉత్తర కర్ణాటక లో రాజధాని వుంది గుజరాత్ అహమద్ నగర్ రెండవ దినోత్సవది, ఉత్తరప్రదేశ్ అలహాబాదు,లక్నో రెండు లేవా, కేరళ తిరువనంతపురం,",favour
ఇండియాలో ఎక్కడన్నా మూడు రాజధానులు ఉన్నాయా,favour
ఈ పచ్చ పార్టీస్ వైజాగ్ ని కాపిటల్ కాకుండా అడ్డుకుంటారు.. మంత్ర గాడి ప్రాణం ద్విపం లో ఉన్నట్లు.. చంద్ర బాబు ప్రాణం అమరావతి లో వుంది . పార్టీ గెలుపు కన్నా అమరావతీ ముఖ్యం మన బాబు కి ..,favour
ఈ పచ్చ పార్టీస్ వైజాగ్ ని కాపిటల్ కాకుండా అడ్డుకుంటారు.. మంత్ర గాడి ప్రాణం ద్విపం లో ఉన్నట్లు.. చంద్ర బాబు ప్రాణం అమరావతి లో వుంది . పార్టీ గెలుపు కన్నా అమరావతీ ముఖ్యం మన బాబు కి ..,favour
2024 తరువాత గవర్నమెంట్ మారితే విశాఖపట్నం నుండి శ్రీకాకుళం చేస్తారు ఇలా మార్చ్ కుంట పొతే స్టేట్ parastiti,against
శ్రీ ksr గారు నమస్కారములు. రాజధాని విషయం కోర్టుల పరిధిలో ఉండగా దయచేసి ఇటువంటి డిబేట్ లు పెట్టవద్దు. మీకు చాలా అనుభవం ఉండి ఇలాంటి డిబేట్ లు పెట్టకుండా ఉంటే మంచిది. రాజధాని రైతులు కోర్టు అనుమతితో పాదయాత్ర చేస్తున్న సమయంలో మీరు ఇటువంటి సమావేశం పెట్టడం వలన ప్రాంతీయ విభేదాలు రావచ్చు అంతేకాదు శాంతి భద్రతలకు ఇబ్బందులు కలుగుతాయి. దయచేసి మనం రాజ్యాంగం కల్పించిన హక్కుల ద్వారా రాజధాని నిర్మాణం చేద్దాము దయచేసి అర్ధం చేసుకోండి. ధన్యవాదములు. జైహింద్,against
శ్రీ ksr గారు నమస్కారములు. రాజధాని విషయం కోర్టుల పరిధిలో ఉండగా దయచేసి ఇటువంటి డిబేట్ లు పెట్టవద్దు. మీకు చాలా అనుభవం ఉండి ఇలాంటి డిబేట్ లు పెట్టకుండా ఉంటే మంచిది. రాజధాని రైతులు కోర్టు అనుమతితో పాదయాత్ర చేస్తున్న సమయంలో మీరు ఇటువంటి సమావేశం పెట్టడం వలన ప్రాంతీయ విభేదాలు రావచ్చు అంతేకాదు శాంతి భద్రతలకు ఇబ్బందులు కలుగుతాయి. దయచేసి మనం రాజ్యాంగం కల్పించిన హక్కుల ద్వారా రాజధాని నిర్మాణం చేద్దాము దయచేసి అర్ధం చేసుకోండి. ధన్యవాదములు. జైహింద్,against
Dr. సుహాసిని ఆనంద్ గారికి నమస్కారములు. మీరు రాజధాని గురించి మాట్లాడుతున్న విధానం 100% నిజం. మీవంటి నాయకులు మనదేశానికి చాలా అవసరం.,favour
ఇంతకీ వైజాగ్ రాజధాని కావాలా వద్దా అనే దానికి జవాబు లేదు. ఇదే ఆంధ్ర బీజేపీ చండాలపు రాజకీయం.,against
"ఈవిడతో చర్చ అనేది చెవిటి వాని చెవిలో శంఖం ఊదినట్లే. నిద్దర పోయిన వారిని లేపవచ్చు కానీ నిద్దర నటిస్తున్న వారిని లేపలేము. 29 గ్రామాల రైతులతో ఒప్పందం చేసుకుంటే సరేనా మరి , 26 జిల్లాల రైతుల ప్రజల ఒప్పందం అవసరం లేదా. రాజధాని అనేది 29 గ్రామాల ప్రజలదా లేక రాష్ట్రం లోని ప్రజలందరి దా.",against
లక్ష కోట్లు బాబు గారు ఆంధ్ర సొమ్ము దోచుకున్నారు కదా ఇస్తారు లేండి నో ప్రాబ్లం,favour
B బిజెపి వాళ్లకి టిడిపి వాళ్లకి వైజాగ్ రాజధాని కట్టడం ఇష్టం లేదా ముందల చెప్పండి,favour
Jai జగన్ jai ap jai 3క్యాపిటల్,favour
అయిపోయిన దాన్ని కూడా సరిచేసుకునే అవకాశం ఉంటే సరిచేసుకుంటారు evaryna,neutral
"వీళ్లు మా వైజాగ్ లో ఉండి వైజాగ్ కు వ్యతిరేకముగా మాట్లాడుతారు , ఇది మా ఖర్మ, ఏమి లేని అమరావతి నీ మహానగరం ఎలా చేస్తారో చెప్పరు,",against
అమరావతి లో ఈమెకు కూడా పొలం ఉంది ఏమో,against
బీజేపీ అమ్మ కర్నూల్ నుంచి హైదరాబాద్ కి ఎలా తీసుకెళ్లారు,against
"3 రాజధానూలు అడుగుతున్న విశాఖ వాసులకు విజ్ఞప్తి, మీకు g లో దమ్ముంటే విశాఖ స్టీల్ ప్లాంట్ ప్రైవేటీకరణ ను అడ్డుకోoడి ,రాజధాని సంగతి తర్వాత చూద్దాం",favour
"అమ్మా, వాడి చెవులలో ఎవరిది పెట్టుకున్నాడో అడుగమ్మ , మీరు చెప్పింది ఏంటి వాడి హెడ్డింగ్ ఏంటి???",against
"చంద్రబాబు అమరావతి రైతుల ముసుగులో బోన్సుర్లు పెట్టి కుట్ర, అల్లర్లు రేపి తద్వార ప్రాంతాల్లో మద్య శాంతిభద్రతలు లేకుండా చూడాలని ప్లాన్",against
"చంద్రబాబు అమరావతి రియల్ ఎస్టేట్ వ్యాపారం చేసాడు, తనకులం వాళ్ళతో భూమి కొనిపిచాడు .",favour
శ్రీకృష్ణ కమిషన్ నివేదికలో మూడు రాజధానులు చెప్పారు,against
"2014 లో అమరావతి రాజధాని అని ప్రభుత్వం చెప్పినప్పుడు ఎక్కడ పడుకొన్నారు, విశాఖ ఉక్కు ప్రైవేటీకరణ చేస్తే ఎక్కడ పడుకొన్నారు",against
నీ బాబు బొల్లి నాయుడు నీ తాత ఖర్జూరనాయుడు నీ ముత్తాత లవంగనాయుడుల తరతరాల ఆస్తిపాస్తులతో నీవు వల్లించినవన్నీ నీ బాబు కట్టాడు పప్పు,favour
ప్రజలు గురించి పట్టించుకోండి బా బు చాలా ఇబ్బందుల్లో ఉన్నారు,neutral
నువ్వు సంతోషంగా ఉండాలి బాబు,favour
సొల్లు అపర,against
డబ్బులు అన్ని ప్రజల సొమ్ముసొమ్మురా మీ నాయన బినామీల కోసం కట్టించినాడు,against
ఇప్పుడు ఉన్న పరిస్థితులను విపులంగా చెప్పి అందరివాడు గా అవుతున్నాడు లోకేష్ బాబు,against
జై తెలుగుదేశం జై లోకేష్,against
కామెడీ యాత్ర రోజు వారి కూలీలు,against
సూపర్ గా చెప్పారు అన్న,neutral
చంద్రబాబు నాయుడు కొట్టింది తాత్కాలిక కార్యాలయాలు,favour
బులుగు బ్యాచ్ ! అభివృద్ధి వికేంద్రీకరణ అంటే ఏమిటి అనేది తెలుసుకోండి.,neutral
సూపర్ సర్,favour
"సమయమే కాదు, డబ్బు, శ్రమ నాశనం అయ్యాయి జగన్ వచ్చాక.",favour
ఇన్ని రోజులు ఎక్కడ పెట్టావ్ అన్న ఈ టాలెంట్,against
శభాష్ లోకేష్ గారు బాగా చెప్పారు,favour
చాలా పెద్దతప్పు కనుకొన్నావ్ రెడ్డిగారు,favour
అసలు మోడీ ఎందుకు ఇలా కళ్ళు లేని వాడిలా చూస్తున్నారు మీరందరు తన్నుకుంటే చూసి ఆనందపడాలనుకున్నాట్టండి,neutral
ఇలా script లేకుండ సందర్బం బట్టి మాట్లాడాలి athanu అసలైన నాయకుడు,neutral
ఒరే ఎక్కడ రాజధాని నియబ్బకట్టి నాడు,neutral
మరి జగన్ గాడి అమ్మ మొగుడు కట్టాడా,against
నీ యబ్బా... ఆ... జలగ్గాడు ఎక్కడ రా... చెట్టుకింద కూచుని నిద్ర పోతున్నాడా...,favour
Balu Arya యూ,neutral
Super speech Lokesh అన్న గారు,neutral
బీజేపీ డబ్బులిస్తే సచివాలయం. అసెంబ్లీ. హైకోర్టు. తాపీ పనివాళ్ళు కట్టారు,favour
"అవును.... ఈ జలగ్గాడిని BJP నమ్మదు, ఆ తాపీ వాళ్ళు అస్సలు నమ్మరు. అందుకే... ఈ ముడున్నరేళ్లు... కూల్చడం తప్ప... ఒక్క ఇటుకముక్క కూడా పెర్చలేదు",neutral
వేరే గుడ్ speech nara,neutral
జై లోకేష్,favour
గుడివాడ నాని గారు తో పెట్టు కొ వద్దు,against
ముమ్మాటికీ వైజాగ్ పరిపాలన రాజధాని 3 రాజధానులకు జై జైజై,against
వెనుకబడిన విజయనగరం రాజధాని చెయ్యాలి,neutral
"Amma Thodu Dustbin తొ Equal Chandra Babu, Jai AP 3 Capitals: Jai YSR Jai జగన్ Family :",favour
చాత బడి చేసే భూత మాంత్రీకుడు కొడాలి నాని నీకు సంస్కార హీన మైన మాటలు ఆపు చేయడం ఉత్తమం ప్రజలను రెచ్చగొట్టడం మంచిది కాదు,neutral
మూడున్నర ఏళ్ళు అయిపోయ్యాయి.. ఇంతవరకు ఒక్కటి కూడా మొదలెట్టలా..!,against
రాజధాని అమరావతి 33 ఎకరాల చాలవు ఇంకా చాలా కావాలి కొంప ఇక్కడే కట్టుకుంటున్న అన్న పనికిమాలిన వెధవ జగన్,neutral
ఒరేపోలికలు తేడాగా ఉన్నాయి య్ కొడాలి నిన్ను తిట్టాలంటే కొత్త బూతులు కనిపెట్టాలి మీ నాన్నగారు వాడెవడో కూడా పేరు చెప్పుకోలేని వెధవ మీ నాన్నకి నువ్వు పుట్టావా,favour
ఒరేపోలికలు తేడాగా ఉన్నాయి య్ కొడాలి నిన్ను తిట్టాలంటే కొత్త బూతులు కనిపెట్టాలి మీ నాన్నగారు వాడెవడో కూడా పేరు చెప్పుకోలేని వెధవ మీ నాన్నకి నువ్వు పుట్టావా,neutral
ఒరేపోలికలు తేడాగా ఉన్నాయి య్ కొడాలి నిన్ను తిట్టాలంటే కొత్త బూతులు కనిపెట్టాలి మీ నాన్నగారు వాడెవడో కూడా పేరు చెప్పుకోలేని వెధవ మీ నాన్నకి నువ్వు పుట్టావా,neutral
ఒరేపోలికలు తేడాగా ఉన్నాయి య్ కొడాలి నిన్ను తిట్టాలంటే కొత్త బూతులు కనిపెట్టాలి మీ నాన్నగారు వాడెవడో కూడా పేరు చెప్పుకోలేని వెధవ మీ నాన్నకి నువ్వు పుట్టావా,favour
అది avvammaa....!! Vizag alrey devolved అమ్మా... ఇంకో మాట చెప్పు అమ్మా....,against
మూఢ రాజధానులు ఎట్టి పరిస్థితుల్లో అవ్వదు. 100%,against
మూడు రాజధానులు వలన అన్ని ప్రాంతాలు అభివృద్ధి చెందుతాయి జగన్ అన్న కి దేవుని అనుగ్రహం ప్రజల అండ ఉండాలి అని కోరుకుంటున్నాం,against
