text,stance
"విజయవాడ నుంచి himsagar express KATRA వరకు వెళుతుంది.ఇది బెటర్ 43hr journey, vzm to svdk.",neutral
Hii అన్నగారు hower u విశాఖపట్నం to జైపూర్ జర్నీ నెక్స్ట్ లెవెల్ అదిరింది.,neutral
అన్న నాదీ పార్వతీపురం,neutral
బ్రో మాది పార్వతీపురం..... మా ఊరు మీదనే వెళ్లారు.. చాలా హ్యాపీ అనిపించింది... పార్వతీపురం లో రెండు స్టేషన్ లు వున్నాయి.....,neutral
మీ రెవిన్యూ ఎంత వస్తుంది,neutral
మీరు ఇంత గా టూర్ లు చేయడానికి కారణం మీరు బిజినెస్ ఏమైనా చేస్తున్నారా,neutral
సందీప్ గారు మీ వివరణ చాలా బాగుంది,neutral
Love from Tandur vikarab district bro Series chala బాగుంది,neutral
సూపర్,favour
శూపర్ బ్రో,favour
Great journey brother మేం నిజంగా రైల్లో ప్రయాణం చేస్తున్నట్టు ఉంది,neutral
మా బొబ్బిలి లో వీణ ప్రస్సిది సార్,neutral
సందీప్ గారు మాది వీరబొబ్బిలి,neutral
మర్రిపాలెం మా ఏరియా,neutral
"హలో సందీప్ గారు ఈ వీడియో లో ఇంజిన్ నంబర్ 22657 బదులుగా 22675 గా చెప్తుతు వున్నారు ,ఒకసారి చూడగలరు.",neutral
మాది పార్వతీపురం అన్నా.....,neutral
హాయ్ అన్న నీవు అప్పర్ సీలేరు కు వొచ్చావు.. అన్న ఎలాగా జైపూర్ రాజస్థాన్ వెళ్లవు అజ్మీర్ షరీఫ్ వీడియో ఒక్కటి చైయ్ అన్న ప్ల్స్,neutral
చాలా బాగా చెప్పారు అన్న,neutral
సందీప్ గారు ఈ రూట్లో పరిశ్రమలు మైన్స్ ఎక్కువ. గూడ్స్ ట్రైన్స్ చాలా ఎక్కువగా తిరుగుతాయి.ఇండియన్ రైల్వేస్ కు అత్యధిక ఆదాయం తెచ్చే లైనిది.ఒత్తిడి ఎక్కువ. బళ్ళు ఎక్కువగా లేటులో నడుస్తాయి. ఆ కారణంగా విజయనగరం నుండి టిట్లాఘర్ వరకు మూడో లైన్ నిర్మాణం పనులు చురుగ్గా జరుగుతోంది.మీరు చూసే ఉంటారు.,favour
"రాయగడ లో ఏదో అమ్మవారి గుడి ఉంటుంది, ఎక్కువ మంది మన తెలుగు వాళ్ళే, చాలా భక్తి శ్రద్ధలతో వెళ్తూంటారండీ అక్కడికి",neutral
మజ్జిగౌరీ,neutral
మజ్జి గౌరీ అమ్మ వారు.... మాది పార్వతీపురం,neutral
Kotesh Roy Kotesh పెరుగు కృష్ణ టెంపుల్ కాదా,neutral
రాయగడ మజ్జిగౌరీ,neutral
కొత్త రూట్లో మంచి ప్రయాణం సూపర్ బ్రో. మీరు చెప్పే విధానం చూపించే తీరు అద్భుతం,favour
From visakhapatnam చాలా భాగుంది,favour
రైళ్ల గురించి ఎన్నిసార్లు విన్న వినాలనిపిస్తుంది,favour
విజయనగరం.... Hi,neutral
పార్వతీ పురం అన్న,neutral
అన్న సుపర్ గా చుపించినవు.మరి ఓక్కసారి తెలంగాణ గురించి చుపించినవు ok anna,neutral
అన్న మాది కూడా పార్వతీపురం,neutral
Right side Rayaga లో మజ్జి గౌరమ్మ temple మీరు గమనించలేదు రోడ్ cum rail Bridge పక్కనే ఉంది right side మీరు గమనించలేదు,neutral
sandeep garu రాయగడ ఒడిస్సా బాగుంటుంది,neutral
Hi సందీప్ garu పార్వతీపురం jilla ఫ్రొం వీరఘట్టాం mandal,neutral
ఏవైనా... lively lively గా చేసిపాడేశావ్ బ్రో... మొత్తం ఎపిసోడ్ ని..। Enjoy all the trip....,favour
అన్నయ్య ని జరిర్ని సూపర్,favour
బాగా explain చేశారు. Very good,favour
తెలుగు రాష్ట్రాలలో ప్రతి జిల్లాకి ఒక్కో స్లాంగ్ ఉంటుంది..but విజయనగరం & వైజాగ్ లో మాత్రమే pure తెలుగు ఉంటుంది..సినిమాలో pure తెలుగునే వాడుతారు but సినిమాలలో విజయనగరం స్లాంగ్ ను శ్రీకాకుళం స్లాంగ్ తో కలిపేసి చూపిస్తారు...,favour
Happy bro Vizianagaram stn చూపించారు ఎప్పుడూ చూసిందే అయినా అదొక happy movement,favour
పృథ్వి గారు వీడియో మొత్తం చూడలేదనుకుంటా సందీప్ గారు,favour
ఈ రూట్ లో ఫుడ్ ఎక్కడ బాగుంటుంది,favour
Trains కీ మంచి రంగులు మంచి వర్ణ చిత్రాలు ప్రకృతి దృశ్యాలు చ్ట్రించండి,favour
గూడ్స్ రైలు video కావాలి,favour
చాలా బాగుంది,favour
చాలా బాగుంది అన్న,favour
సందీప్ గారు నాకు ఎంతో ఇష్టమైన ట్రైన్ భాగట్ కి ఖోట్.. ఎక్స్లెంట్ జర్నీ.. సందీప్ సర్..,favour
తిరుపతి వందే భారత్ రైలును మిర్యాలగూడ లో స్టాప్ ఉంచండి.... ఎక్కడ చుట్టూ 70 కిలోమీటర్లు ఊర్లుకు వరకు రైలు లేవు.... రిక్వెస్ట్ ఇండియన్ రైల్వే్స్,favour
ఒరే గొర్రె కరెక్ట్ information వుంటే చెప్పు అంతే కానీ సొల్లు చెప్పకు.,favour
యాంకర్ చాలా బాగుంది,favour
దీని కీ జండా ఉపడానికి మోడీ వస్తాడా రాడా,favour
VamdebhaRath రైల్ సరే కొరోనా తో రద్దు చేసిన రైళ్ల సంగతి ?,favour
ఇది fake news..,favour
మా రాయలసీమకి 1% కూడా ఉపయోగం లేని రైలును ఏ రూట్ లో వేస్తే మా కెందుకు,against
​ravuri Shankar ... నీ నోట్లో ఊచ్చ పోసారా ఏందిరా లుచ్చ .,favour
"First track capability penchandi. PPL pls observe - sr. citizen concession ledu, sleeper class తగ్గిస్తున్నారు All deviation by pvt irctc. PPL are encouraging. Media not questioning",favour
వందేభరత్ కి స్పీడ్ కి తట్టుకునే ట్రాక్స్ ఉండలి కధ ఉంటే అ జర్నీ యే వేరు,favour
"వందే భారత్ వేగం గంటకు 150 KM లు ఉండదు,85 KM, Visakha-Secunderab Distence 697÷85=8:20 minits ,Express అయితే 50KM - 60 KM ఉంటుంది. Example:Visakha-Rajahmundry Distence= 200KM.200÷50= 4 Hours పడుతుంది. G..Surya,Railway Mail Service.(Rtd)",favour
"ఇరవై రోజులనుండి ఇదే వార్త చెప్పి చెప్పి, బోర్ కొట్టిస్తున్నారు. కచ్చితంగా గా తెలిసినపుడే, పబ్లిష్ చెయ్యండి. అనవసరమైన repeated nonsense ఆపండి.",against
నర్సాపూర్ నుంచి బెంగళూరు వన్డే భారత ఎక్స్ప్రెస్ కావాలి,favour
విజయవాడ లో halting పెట్టింది,favour
అనవసర అయినా సుత్తి,favour
"udatha balaji ఒంగోలు వస్తే శింగరాయకొండ రాకుండా ఉంటుందా, ఎక్కడ ఎక్కడ బండి ఆగుతుందో మరి.",favour
"పిడుగురాళ్ళ ఒంగోలు మీదుగా అంటున్నారు, తెనాలి గుంటూరు మీదుగా అనేది అనుమానం",favour
"పిడుగురాళ్ల నుంచి ఒంగోలు ఎలా పోతుంది గాల్లో ఎగురుకుంటూ పోతుందా వినే వాళ్ళు ఎర్రోళ్ళు అయితే,చెప్పేవాళ్ళు చెవిలో పూలు పెడతారు",against
తెలుగు ప్రజలు లకు డబ్బులు ఎక్కువ వున్నవి ఎంజాయ్ కావాలి. ఒక గంట ముందు వచ్చి పికేది ఏమి లేదు.పక్కన వాడికి నేను వందే భారత్ రైల్ ఎక్కినాము అని సంతోషం,favour
శ్యావల్యాపురం నుండి గుంటూరు వచ్చి ఒంగోలు పోతుంది కద శ్యావల్యాపురం నుండి డైరెక్ట్ గ ఒంగోలు అన్ని చానల్సో చెపుతున్నారు,favour
అమరావతి టు తిరుపతి,favour
అన్నా మనం ట్రైన్ దిగినప్పుడు మన లగేజు ట్రైన్లు ఉండిపోతే దాన్ని రికవరీ ఎలా చేయాలి దానికోసం కొంచెం చెప్పన్నా,favour
ఫ్రెండ్ మీరు పెట్టే వీడియోలు చాలా బాగుంటున్నాయి. మేము అక్కడ అదే రైలు ఎక్కినా కూడా అన్ని విషయాలు అబ్జర్వ్ చెయ్యమేమో?,favour
బైక్ తీసుకొని 1year అవుతుంది but c book ఇంకా రాలేదు వేరే స్టేట్ కి రైడ్ కి వెళ్తే problem ఏం వుండదుగా,favour
Long జర్నీ చేయాలి అంటే berth compulsory ka sleepers lekapothe elaga,favour
Karthik sharma లావుగా ఉన్నవాళ్ళకి కష్టం అనిపిస్తుంది కూర్చొని ఉండాలి అంటే,favour
నాకు నీతో కలిసి జర్నీ చెయ్యాలి అని వుంది,favour
హాయ్ అన్నయ్య నేను మీకు చాలా పెద్ద ఫ్యాన్ ని. మీ వీడియోస్ చాలా బాగుంటుంన్నాయి,favour
బ్రదర్ చిన్న రిక్వెస్ట్.... విశాఖపట్నం కొమ్మాది లో ఫ్రీ డిఫెన్స్ అకాడమీ పెట్టే 52 మంది ని డిఫెన్స్ లో పంపించిన అటువంటి J.Y డిఫెన్స్ అకాడమీ .....నీ మీయొక్కమీయొక్క promote తో ఇంకా కొంచం ముందుకు వెళ్తుంది అని ఆశిస్తున్నాము... మీరు కొమ్మాది లో j y డిఫెన్స్ అకాడమీ. కోసం .... పది మందిని అడిగి మరీ తెలుసుకొని ఎటువంటి ఫీజు లేకుండా ఉచితంగా విద్య చెబుతున్న టువంటి ఇలాంటి సమస్త నీ మనం సపోర్ట్ ఇంకా చేయంలి బ్రో హ్యాపీ రిపబ్లిక్.....J.Y defence acemy jai hind,favour
కేక సూపర్ అండి,favour
సందీప్ సర్ నాకు కూడా వందే భారత్ ఎక్స్ప్రెస్ లో జర్నీ చేయాలని ఉంది,favour
Sri vlogs ok సర్,favour
Telugu Travel Vlogger బైక్ తీసుకొని 1year అవుతుంది but c book ఇంకా రాలేదు వేరే స్టేట్ కి రైడ్ కి వెళ్తే problem ఏం వుండదుగా,favour
సూపర్ బ్రో ఎక్స్లెంట్ సూపర్ బ్రో love from Rajhmundry,favour
ముందు నీ అచీవ్మెంట్ కి congratulations..... But ఇటువంటి రిస్క్ వీడియోస్ వద్దు బ్రో ఏదైనా తప్పు జరిగి ఇబ్బంది అయితే నష్ట పోయేది కేవలం నీ కుటుంబమే తమ్ముడు నీ scribers కి వీసమెత్తు నష్టం కూడా ఉండదు.... తప్పుగా భావించవద్దు సాటి గోదావరి వాడిగా నీ మేలు కోరే అన్నగా చెబుతున్నాను...,favour
భయ్య విజయవాడ నుంచి విశాఖపట్నం వరకు చేయండి ట్రాఫిక్ తక్కవ,favour
సమయం సరిపోదు,favour
సూపర్ సూపర్ సూపర్ బ్రో మీరు,favour
థిస్ ఇస్ బెస్ట్ వీడియో యువర్ వీడియోస్,favour
బ్రో. పుల్ గేర్ తో ఇలాటి ప్రయోగాలు చేయగలరని మనవి. All the best.,favour
అన్నా బైక్ రైడింగ్ వీడియోలు తీసేటప్పుడు జాగ్రత్త,favour
ఆల్ ద బెస్ట్ బ్రో రైడర్ పడకపోతే,neutral
క్షేమంగా వెళ్ళాలి అని కోరుకోవాలి కానీ ఎందుకొచ్చిన పోటీలు రా బాబు,neutral
మాకు ఇలాంటి వీడియోలు కావాలి,neutral
Vijayawa nundi vishakapatnam చేయండి వందేభరత్ తో,neutral
Careful గా ఉండండి..,neutral
హాయ్ సోదరా.... వీడియె చాల చాల బాగుంది,neutral
రిస్క్ ఎందుకు బ్రో.,neutral
ఈ వీడియోకి తక్కువలో తక్కువ 1Lakh Views ఐనా రాకపోతే Youtube Algorithm పెద్ద Scam అని అర్థం,neutral
​Godavari abbai మొత్తానికి కనీసం 1Lakh Views అయితే వచ్చాయి బ్రదర్.. Feeling Happy,neutral
Bro nenu kuda తాడేపల్లిగూడెం కీ నెల్లూరు నుంచి 4 hours లో వచ్చాను కదా అది నేను చూడలేదు బ్రో నువ్వే చూసి న గూగుల్ maps చూసి చేపినావు కదా బ్రో 400 km in 4 hours కానీ నువ్వు సూపర్ బ్రో ట్రైన్ ని beet చేసినావు,neutral
Really goosebumps video అన్న,neutral
మీవిడియో స్ లో బెస్ట్ విడియో గా నిలుస్తుంది యి విడియో ..,neutral
ఈ ట్రైన్ కి వికలాంగుల కన్సెషన్ టికెట్ ఉంటుందా ?,favour
Vande Bharat Express లో ప్రయాణం చేశా but 3 hours late గ వచ్చింది,favour
500 ట్రైన్స్ ని రద్దు చేయడం ద్వారా ట్రైన్ గార్డ్ గాని డ్రైవర్స్ కానీ ఉద్యోగాలు ఊడిపోతాయి. పదివేల రైల్వేస్టేషన్లో హార్ట్ లు ఎత్తేయడం ద్వారా స్టేషన్ కి పదిమంది ఎంప్లాయిస్ చూసుకున్న లక్ష ఉద్యోగాలు ఎగిరిపోతాయి 70 వేల ఉద్యోగాలు ఇస్తున్నానని డబ్బాలు కొట్టుకుంటున్న పాలకులు లక్ష ఉద్యోగాలు ఒక్క రైల్వేలోనే తీసేసాడు. దీని గురించి కూడా చెప్తే సంతోషించే వాళ్ళము.ఈ విధంగా ప్రతి డిపార్ట్మెంట్లో రిటైర్ అయిన వారి ప్లేస్ లో కొత్త ఉద్యోగాలు కల్పనా అనేది కనుమరుగైపోయింది ప్రతి ఉద్యోగి నేడు ఒత్తిడికి గురవుతూనే రోగాల పాలవుతున్నారు. చేసేది పిడకడంతా చెప్పేది బారెడు అంత ఇది నేటి పాలకుల నేపథ్యం.,favour
సెల్ఫీ uncle,neutral
సూపర్ వందే భరత్ ట్రైన్ బాగుంది జర్నీ సూపర్,favour
సూపర్,favour
నార్మల్ రైల్ లకు కుడా స్టాప్ లు తగ్గిస్తే యావరేజ్ స్పీడ్ రెండు రైలకి ఒకటే వుంటుంది. పెద్ద తేడా ఏమి వుండదు ... సమాన్యుడికి పెద్దగా ఉపయోగం లేదు ఈ రైలు . సాదారణ రైలకు జనరల్ బోగీలు పెంచితే బాగుంటుంది. కొత్త రైలు మార్గాలు మరియు కొత్త రైలు వెయాలి కాని ఇలాంటి పనికి మాలిన పనులు చెయొదూ అని ప్రభూత్వానికి మనవి.,against
ఫైర్ సేఫ్టీ వుందా,neutral
ఒకసారి ఆలోచించండి వందే భారత్ ఎక్ష్ప్రెస్స్ వంచింది. కానీ అది సామాన్యులు పేద మధ్యతరగతి వాళ్ళు ప్రయాణించలేనంతగా టికెట్ ధరలు ఉన్నాయి.,neutral
అన్నా ఒక్క 2mins alochisdaam విజయవా to లింగంపల్లి ki evening 5:30 కి వచ్చే employees train night ki 9:30 ki secunderab వస్తుంది. అంటే 4 hours because of non stop stages e train kuda 130 speed reach అవుతుంది. E vandhe భారత train పర్పస్ ఏంటో మనం తెలుసుకోవాలి. Naku తెలిసి......,against
కొత్త లో అంతే ఉంటుంది లే బ్రో,against
ముఖ్యంగా భారత గవర్నమెంట్ ని ఆంధ్ర తెలంగాణ తరఫున ధన్యవాదాలు,favour
సర్ తత్కాల్ టికెట్స్ అవకాశం వుంటాదా,neutral
"Keep Rocking Bro, త్వరలో ఆ గ్రహాల శక్తులు అన్నీ విడిపోయి be a shining star",against
బ్రో నువ్వు చెప్పినట్టు మన దక్షిణ భారత్ వంటలు పెట్టాలి అంత కాస్ట్ తీసుకొని ఇంత వందేభారత్ బండి కూడ విజయవాడ ఖమ్మం మధ్యలో ఎందుకో అంత లెట్ ప్రెస్టేజెస్ ట్రైన్ కదా,against
రాజమండ్రి నుంచి సికింద్రాబాద్ టికెట్ price ఎంత బ్రో,favour
ఏంటి బ్రో వైజాగ్ to సికింద్రాబాద్ కి 24:18 మినిట్స్ లో వస్తే మీరు 8 :00 hours పడుతుంది అని చెప్తున్నారు,favour
Translation ఎవరు చేసారు భయ్యా ?,favour
"వీడియో ఎంత ఎన్జాయ్ చేసానో, ఇంగ్లీష్ తర్జుమా (translation) అంతే బాగుంది..... చాలా నవ్వు వచ్చింది",favour
సూప్ ఎలా ఉంది బ్రో ?,favour
మొట్టమొదటి ఫ్రీ ట్రావెలర్ లేదా మొదటి పేనాలిటి కట్టిన‌ వ్యక్తి రాజమండ్రిలో మన‌‌ ఆంధ్ర వాడు అని గర్వంగా చెప్పుకుందాం...,favour
సూపర్ తమ్ముడు,favour
విజయవాడ ఖమ్మం మధ్యలో రైల్వే ట్రాక్ వర్క్ జరుగుతున్నది. అందువలన ఆలస్యం అయినది అను కుంటాను. మిత్రమా warangal not varangal.,favour
మన ఇండియా ఇలాగే డెవలప్మెంట్ అవ్వాలని మనస్ఫూర్తిగా కోరుకుంటున్నానుజై ఇండియాజై జవాన్,favour
టికెట్స్ కాస్ట్ వివరణ కావాలి బ్రో,favour
అన్నా ఈ video నువ్వు tisava,favour
జై హింద్ జై మోడీ,favour
Ap కానిస్టేబుల్ ప్రిలిమ్స్ ఎగ్జామ్ లో ఈ ట్రైన్ కు సంబంధించిన ఒక కోశ్చన్ పక్క గా అడుగుతారు,favour
ఎవరన్నా ఇరుక్కున్న మనిషి. ....ఎక్కడ దిగాడు,favour
నేను trolls చూసి వచ్చిన,favour
"ఐతే, ఐతే, ఐతే అని చాలా సర్లు అంటున్నరు. కొంచెం మార్చండి. వీడియో చాల బాగుంది.",favour
బాగా తీసావు భయ్యా,favour
"నీ పబ్లిసిటీ ట్రైన్ గురించి బాగుంది. ఒక సంవత్సరం తరువాత తెలుస్తది, cleanness, మెయింటనెయన్స్, కేటరింగ్, టైం షెడ్యూల్ ఎలా ఉంది అనేది.",against
"కాకి ముక్కుకి దొండపాందులాగా ఈ జనాలకి దొరికింది, selfie రాజాలు ఇక రెచ్చి పోతున్నారు",favour
అన్న మీ. వీడియో చాల చాల బాగుంది చక్కగా వివరించారు చాల సంతోషం మంగళగిరి నవులూరు.,favour
ఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతే ఐతేఐతేఐతేఐతేఐతే,favour
చాలా బాగా వివరించారు..,against
తుని ష్టాప్ ఉంటే బాగున్ను,favour
"Starting to ending breakfast, lunch ఎలా order చేయాలి ఆ వివరాలు ఇంకొంచం detail గా ఉంటే ఇంకా బాగుండేది అనిపించింది.",favour
నీ ఫోన్ నేంభర్ నీ ఫోన్ నేంభర్ నీ పెంరు,neutral
"దేశం కోసం , ధర్మం కోసం టికెట్స్ రేట్లు కూడా చాలా ఎక్కువ ఉన్నాయి గా",favour
వందే భారత్ రైలులో డోర్ క్లోజ్ అయి ఇరుక్కుపోయిన న్యూస్ చూసి వచ్చిన వాళ్ళు ఒక లైక్ వేసుకోండి,favour
"18అంటే 1+8=9,అంటే ఇది వేదాలలో చెప్పబడిన ఆ నిరాకార నిరూప నిర్గుణ పరబ్రహ్మ కు గుర్తే 9,అని శ్రీ పాద శ్రీ వల్లభ చరితామృతం లో చెప్పినారు,చాలా లక్కీ ట్రైన్, మోడీజీ కీ జైజైజైజైజైజైజైజైజై",favour
ఒకవేళ తెలియక పోవచ్చు rain ఎక్కితే వాడు టీసీ బుద్దిఉందా అని అడగటం బాగోలేదు.,favour
సూపర్ ట్రైన్,favour
"మాది ఒక చిన్న పల్లెటూరు... మా వూరిలో ""వందేభారత్"" ట్రైన్ ఎప్పటికీ ఆగకపోవచ్చు... అయితేనేం..!!?? ప్రతీ రోజూ మా ఊరిమీదుగా పరుగులు తీసే ఈ వందేభారత్ ట్రైన్ ని చూస్తూనే ఉంటాము... మా ఊరివాళ్ళతో కలసి....",neutral
"@nirup munigapa కావచ్చు...కానీ... ఒక బస్సు...లేదా ఒక ఫ్లైట్ కంటే ....మన ఊరిలోని పచ్చని పంట పొలాల మధ్యలోనుండి ఎంతో అందంగా...వయ్యారంగా సాగిపోయే ఒక ""రైలు బండి "" ప్రయాణం మన ఊరి ప్రజల హృదయాలకు ఎంతో చేరువగా ఉన్నట్టు అనిపిస్తుంది bro...!! అది మన ఊరిలో ఆగకపోయినాసరే అది మన జీవితాల్లో ఒక భాగమనిపిస్తుంది.....",favour
Nee video social media lo ట్రెండ్ aiendi బయ్య,favour
"B luck...!!!!! మనకంటే ఎంతో చిన్నవైన యూరోపియన్ countries ""maglev"" వంటి new టెక్నాలజీ trains పరుగులు తీయిస్తుంటే... మనం మాత్రం ఇప్పటికీ ఎదో కొంచెం speed limit పెంచి..limited stops తో time ని తగ్గించుకొనే new design trains తో తృప్తి పడవలసి వస్తోంది. Railway రూట్ లోని ప్రతీ స్టేషన్ ని ఒక productive unit గా పేర్కొని... Largest income source గా చెప్పుకొనే మన railway వ్యవస్థ... ఇప్పటికీ అవ్వే railway ట్రాక్స్ తో... ఎదో కొంచెం Speed limit పెంచుకొన్న engines తో time పాస్ చేస్తుండడం నిజంగా బాధాకరమైనవిషయం! కొన్ని విషయాల్లో మన దేశం యొక్క బలం మన జనమే...!! Transport వ్యవస్థ వరకు మన జనం ఈ వ్యవస్థ యొక్క income source గా guarantee గా నిలుస్తారు..!!!ఈ విషయం ఇప్పటికే metro trains విషయంలో ఋజువు అయ్యింది...!!! Out dated అయిపోయిన నాయకుల పాలనా వ్యవస్థ లు ఉన్నంత కాలం,... భారతదేశం ఇలా నత్త నడకలు సాగిస్తూ ఉండాల్సిందే కదా....!!!",favour
మీరు చెప్పిన ది నిజం...,favour
"Train కు ముందు లైట్స్ ఒకటే కాకుండా ట్రైన్ కు ఫోర్ హెడ్ తరహాలో డిజైన్ చేస్తే చాలా Stylish గా ,Powerful గా,Perfect గా ఉంటుందని నా అభిప్రాయం -విజయ్ ,ఒంగోలు",favour
"ఎన్ని స్పీడ్ ట్రైన్ లు వేసిన గమ్యం చేరడం మాత్రం లేటే కదా, మన ఇండియన్ railway టైమింగ్స్ worst.",favour
నువ్వు అతనిని వీడియో తీసి స్టేట్ మొత్తం పాపులర్ చేసావ్,favour
చాలా సంతోషంగా ఉంది బ్రో,favour
ఎంత వందే భారత్ ట్రైన్ అయితే మాత్రం.. ontime కి రాలేదు.. 20min లేట్.. కిక్ రా చారి... కిక్..,against
విశాఖపట్నం - సికింద్రాబాద్ వందేభారత్,favour
Aa photo uncle kosam video చూసిన వాళ్ళు like veskondi,favour
గుడ్ వీడియో బ్రదర్,favour
చాలా బాగా చూపించారు సార్ ధన్యవాదములు,favour
"అన్న మి వీడియో చాలా బాగా వైరల్ అవుతుంది, న్యూస్, Instagram, F.b & in What's App aslo చాలా హైప్ క్రియేట్ అయింది ( వందే భారత్ ఎక్కాడు ఫైన్ కటాడు. )",favour
మీ వీడియో అదే uncle doorclosing ది విపరీతంగా viral అవుతుంది . మీరు watermark వాడాల్సింది .,favour
Kazipet lo అపలేద bro ?,favour
"మీ వీడియో చాలా news చానెల్ లో వచ్చింది, Rajamaandri ఎపిసోడ్",favour
నీ Video ETV NEWS వాళ్లు Copy కొట్టారు....,favour
రాజమండ్రి లో ఫోటో తీసుకోని ట్రైన్ దిగలేని వీడియో బాగా వైరల్ అయింది బ్రో,favour
చాలా బాగా వివరించారు అన్న గారు,favour
నీ రాజమండ్రి విజయవాడ వీడియో హైలెట్ పో.. స్టేట్ అంతా ధూమ్ ధామ్,favour
0:14 మీ వీడియో బాగా వైరల్ అవుతుంది బ్రో న్యూస్ ఛానెల్ లో,favour
అన్న మీరు అతను ట్రైన్ ఇరుక్కుపోయిన వీడియో చాలా వైరల్ అవుతుంది న్యూస్ లో కూడా వచ్చింది అన్న,favour
"ట్రైన్ 18 అంటే ( దానిని తయారు చేయడానికి 18 నెలలు అయింది, అందుకే ట్రైన్ 18 అనే పేరు పెట్టారు అని అంటున్నారు కదా అన్న కానీ అది కరెక్ట్ కాదు అన్న) ట్రైన్ 18 అంటే గంటకు 180 కిలోమీటర్ల ఫరెవర్ వేగంతో ఇది వెళ్ళగలదు అందుకే దీనికి ట్రైన్ 18 అని పేరు పెట్టారు",against
Hn bro nee video lo photo kosam train ఎక్కిన వ్యక్తి క్లిప్ WhatsApp lo viral avtundhi,against
తెలంగాణ కు ఈ ట్రైన్ తో no use only ఆంధ్ర వాళ్ళకే 99% use,favour
మీకో దండం రా బాబు,favour
****ఇది మేము తయారు చేసిన ట్రైన్... మేధా సర్వో డ్రైవ్స్.. మీకు ఆపరేటింగ్ చేసే కేబిన్ లో మా కంపెనీ నేమ్ ఉంటుంది... మేధా లో జాబ్ చేస్తున్నందుకు గర్వం గా ఉంది..****,favour
"ఎపుడొ రావాల్సిన undi epatikyna vachindi, ekna entho avali, దీనికే మూరిసిపోకుండ enka chala cheyali ani govt ki demand cheyali",against
చాలా బాగుంది వీడియో. దేశం రైళ్ల రాకపోకలు విషయంలో నెమ్మది నెమ్మదిగా ముందుకు వెళుతుంది అని అనిపిస్తోంది ఎలాగైనా రైలు బండి లేటు గా వెళ్ళటం తప్పలేదు,favour
"Modi bajana ఎందుకు ra, babu, train viability, and profitability ekka vundi so, eacharu, దానికి modi goppa endi raa",favour
టికెట్ ఫేర్ చాలా ఎక్కువ ఉన్నాయి,favour
వీడియో బాగుంది సోదరా,favour
అన్నా మీ వీడియో లో 13:17 దగ్గరా ఒక్క క్లిప్ సోషల్ మీడియా లో ట్రెండ్ అవుతోంది అన్నా,favour
Hi Hari రాజమండ్రి లో ట్రైన్ లో ఎక్కిన పర్సన్ Highlighted viral avutundi WhatsApp lo,favour
రాజమండ్రి అయన దిగడ... విజయవాడ లో...,favour
బిడవరి కోసము కాదు ఇది డబు ఉన్నవారికి బీద వారు వేలలి అనుకుంటే అది ఒక కాల,favour
అంత మంచి ట్రైనైన మన ఇండియాలో గబ్బు లేపుతారు గబ్బు గాళ్ళు,favour
ఎప్పుడెప్పుడా అని ఎదురుచూస్తున్న brother...finally వచ్చేసింది... మీ video.....keep it up,favour
ఎవరు అతను,favour
నెల తర్వాత మళ్లీ ఎక్కి చూసి చెప్పు బ్రో,favour
నాన్న ఎందుకో వెనకబడ్డాడు,neutral
మాములు రైలు కూడా 120 నుండి 130 వేగం తో వెలుతాయి ఇంక వందే భరత్ ఎందుకు 250 స్పీడ్ తో వెళ్ళే ట్రాక్ మార్పులు చేయాలి,favour
బండి మైంటేనన్స్ భాగచూసుకోవాలి,favour
అదే మా జగనన్న ఐతే జగనన్న రైలు దీవిన అని పెట్టేవాడు.. మోదీ కాబట్టి సొంత పార్టీ లోగోస్ వాడలేదు,favour
అన్న ఫస్ట్ టైమ్ నీ వీడియో చూడడం చాలా జెన్యూన్ గా వివిరించావు అన్న నాకు చాలా గర్వాంగా ఉంది ఎందుకు అంటే ఏదైనా సరే మనకు మనం స్వంతంగా తయారు చేసుకున్నప్పుడు ఉండే కిక్కే వేరు పైగా పూర్తి స్వదేషి పరిజ్ఞానం తో చేయడం. ఎదిగే వాన్ని చూసి ఏడ్చే వాడు అక్కడే ఉంటాడు అవివేవి పట్టించుకోకుండా తన పని తను చేసుకొని వాడు ముందుకి వెళుతూనే ఉంటాడు. ఇది మా మోదీ జీ విజన్ జై మోదీ జీ జై బిజెపి,favour
Present టైమ్...2.26Pm అయ్యింది 17...1..2023... 1st DAY...AP... to TS ఈ ట్రైన్ (20833)ఇప్పుడే vizg... నుండి సికింద్రాబాద్ కి రీచ్ అయ్యింది...,favour
ఎందుకు నీకు ఇంత సునకానందం. ఒక నెల రోజుల తర్వాత చెప్పు.,favour
"చాలా బాగా వివరించి చెప్పారు అన్న, very nice explanation",favour
వెళ్ళు... వెళ్ళు...,favour
హాయ్ తమ్ముడు వీడియె చాల బాగుంది..... మీరు వివరించే విదానం చాల చాల బాగుంది,favour
దిగడానికి అవ్వదు వీడియో వైరల్ హరి,favour
అన్నవరం కూడా స్టాప్ ఉంటే బాగుండేది bro,favour
