text,stance
ఇపుడు ఎమ్ కామెంట్ పెడతారో తెలుసా గస్ మీద వండిన ఆహారం వల్ల ఆరోగ్యానికి మంచిది కాదు కట్టెల పోయి మీద వండిన వంట ఆరోగ్యానికి మంచిది అందుకే మోడీ గారు గస్ రేట్లు పెంచారు అంటారు గొర్రెలు,neutral
"అయినా కళ్ళు తెరవని కుళ్ళు మత పిచ్చి వెదవల్లారా! ఇకనైనా కళ్ళు తెరవండి, ఈ దేశ భవిష్యత్తుని దోచి నలుగురు గుజరాతీ ల చేతుల్లో పెడుతుంటే రేపటి మన బడుగు బలహీన వర్గాల పరిస్థితి ఎలా.........",neutral
మోడీ గారు ఇండియాలో పేదలు లేకుండా చేసారు అన్నమాట సబ్సిడీ లు తీసేసారు.,against
మోడీ మూర్ఖపు పాలనకు ఇదొక నిదర్శనం మాత్రమే మోడీ ఇతర రాష్ట్రాల్లో ప్రభుత్వాలను కూల్చి దానిపై పెట్టే ఖర్చు దేశ ప్రజల కోసం ఖర్చు పెడితే దేశం చాలా అభివృద్ధి చెందుతుంది మోడీకి దేశ అభివృద్ధిపై ధ్యాస లేదు కేవలం ఇతర రాష్ట్రాల ప్రభుత్వాలను కూల్చడం ప్రజల మధ్య విద్వేషాలు చిచ్చు రగల్చడం ఇవే తప్ప ఆయన చేసింది ఏముంది ఇప్పుడు ఒక మరో నా డ్రామా కా ఆట ఆడుతున్నాడు దేశభక్తి ముసుగుతో జెండా ప్రతి ఇంట ఉండాలంటూ ప్రజలను ఫూల్ చేస్తున్నాడు దేశభక్తి గురించి ఇతను దేశ ప్రజలకు చెప్పాల్సింది అవసరం లేదు ప్రజలలో దేశభక్తి నారాయణ ఉంది కాబట్టే మూడు ఇయాల ప్రధానమంత్రి అయ్యాడు మోడీ దేశానికి పట్టిన దరిద్రపు పదాన్ని,against
చాలా correct గా చెప్పారు sir,against
మహారాష్ట్ర లోనే కాదు BBC వారు ప్రతి chota మద్యతరగతి వాళ్ల పరిస్తితి ఇలానే ఉంది. ప్రజలకు అవసారమయ్యె వాటి మీదే ప్రభుత్వాల కన్ను యేందుకు అంటే అవి తప్పక కొంటారు అని ఇలా ప్రజలతో అడుకుంటున్నారు.,against
అవును నిజమే అన్న,favour
"ప్రభుత్వం అయిన 142 కోట్ల జనాభాలో యెంత మంది ప్రజలకు డబ్బు ఇస్తోంది,భారతదేశం జనాభాలో ప్రపంచంలో 2వ స్థానంలో ఉంది, ప్రభుత్వం మొదటి జనాభా నియంత్రణ చేయుటకు నియమాలు, పథకాలు పెట్టాలి, లేదంటే పేదరికం భారతదేశం లో భవిష్యత్తులో ఇంకా యెక్కువయిపోతుంది.",favour
"మీరు కట్టెల పొయ్యి వాడడమే బెటర్ ఎందుకంటే గవర్నమెంట్ మీకు ఆఫ్ రేటుకు ఇచ్చిన కూడా గ్యాస్ కొనలేరు.కూలి డబ్బులు మొత్తం గ్యాస్ కు పెడితే ఇంకేమి తినగరు మీరు,కనుక మీరు మీకు నచ్చినట్లు జీవించండి.విలైతే ఆదాయం పెంచుకోవడానికి గొర్రెలు నాటు కోళ్ళు లాంటివి పెంచుకోవడానికి ట్రై చెయ్యండి.ఎవరో వస్తారు ఎదో చేస్తారు అనుకోవడం వెస్ట్...",favour
పేదవారు గురించి ప్రభుత్వాలు ఆలొచండి,favour
ఒక్కరోజు పేద వాడిగా బ్రతికితే తెలుస్తవి వాళ్ల బాధ....నిస్సహాయ స్థితిలో కి వెళ్తున్నారు.,favour
అసలు మధ్య తరగతి జీవితలే కష్టం గా ఉన్నవి. పాపమ్ ఈ పేదలు ఎలా బ్రతుకు తున్నారో ఏమి తింటున్నారో. మోడీ కి పేదల ఉసురు తగులుతుంది. ఇంతలా పెట్రోల్ పన్నులు ప్రపంచం లో ఎక్కడా లేవు.,favour
అవును మీరు చెప్పింది నిజమే అన్న,favour
"మోడీ గారి ఘనత , ఛి ఛి",against
"BBC ఒక్కసారి Gas తయారీకి ఎంత ఖర్చు అవుతుంది. దాని పై govt కేంద్రం ఎంత tax వేస్తుంది అలాగే , state ఎంత tax వేస్తుంది అనే విషయాలు కూడా చెప్పండి. మన పై ప్రభుత్వాలు ఎంత భారం వేస్తున్నాయి , ఎంత దోచుకుంటున్నారు కూడా చెప్పండి.",against
మీరు సూపర్ గా అడిగారు అన్న,against
Jai మోడీ ఈ దేశానికి మళ్ళీ మళ్ళీ మోడీ కావాలి అంబానీ ఆదాని కోసం,against
మోడీ మరొకసారి వస్తే భారతదేశంలో ఆకలి సావులు తప్పవు అది నూటికి నూరు శాతం కరెక్ట్ మన దేశ పరిస్థితి పైకి చూస్తానికి బాగుండట్టే కనపడుతుంది కానీ నిజంగా ప్రజల జీవితాల్లో తొంగి చూస్తే వారి ఆర్థిక పరిస్థితి తెలుస్తుంది,against
మోడీ గారు ఏ సంకల్పం తో ఉచిత గ్యాస్ కనెక్షన్ లు ఇచ్చారో ఇప్పుడు అది కనిపించడం లేదు hats of modi ji,against
"చేపలు వలలో పడాలిగా మరి... ఫ్రీ అనగానే కనెక్షన్లు తీసుకుంటారు., తీసుకున్నాక అలవాటు పడ్డాక మళ్ళీ కట్టెల పొయ్యిలు, పొట్టు పొయ్యిలు వాడలేరు, ఆ కష్టాలు పడలేరు.. సచ్చినట్టు గ్యాస్ బండ కొనాల్సిందే కదా, తాత దూర దృష్టి కలవారు... గమనించగలరు",favour
Jio sim ఎలా ఐతే ఫస్ట్ ఫ్రీగా ఇచ్చి తర్వాత స్లో poision ల ఎక్కించారో...ఈ దేశంలో మతం అనే poision కూడా స్లోగా ఎక్కించి నొప్పి తెలియకుండా అన్ని ధరలు పెంచుతున్నారు...పెదవాళ్ళు అలానే మా కింద పనిచేసుకుంటు బ్రతకాలి అనేది వల్ల intention.....,favour
దేశం కోసం ధర్మం కోసం భరించండి,favour
Santosh Kumar Kelam దేశ కోసం ధర్మం కోసం,favour
"ఆరోగ్య ఎక్కడ ఉంది, నారేగా రోజు ఉంటుందా, దేశం మొత్తం గా మద్యం నిషేధించ మనండి ప్రస్తుతము దేశంలో మెజారిటీ రాష్ట్రాల్లో కమలమే వికసిస్తుంది ఏదయినా రద్దు చేయొచ్చు ఏదయినా పాస్ చేయొచ్చు",favour
ramesh borra ఈ దేశంలో చాలా పథకాలు ఉన్నకుడా అవి మధ్యలోనే రాజకీయ నాయకులు తింటున్నారు అలాంటి విషయాలు మీలాంటి వాళ్లకు తెలియవు లే,favour
Nrega రోజూ ఉంటుందా? ఆరోగ్య శ్రీ ఉంటే కడుపు నిండుతుందా?లేబర్ ఛార్జ్ 400 మీరు ఇస్తున్నార?,favour
చమురు సహజ వాయువు ను రాష్ట్రాలు ఒప్పుకోకపోయినా కేంద్రం జీఎస్టీ లో చేర్చాలి... ధరలు తగ్గించాలి ...,against
"ఉజ్జ్వల పథకం కి ఇచ్చే రూ.200/- సబ్సిడీ మిగిలిన వారి వేసి నడ్డి విరుస్తున్నారు.అలా కాకుండా అందరికీ ఒకే ధర రూ.1000 /- సరఫరా చేస్తే మొత్తం ప్రజలు,పేదలు,మధ్య తరగతి,సంపన్నులు లకు ఉపయోగం.2 సార్లు అవకాశం ఇచ్చినా 450 రూ గ్యాస్ ధర రూ. 1150/- కి పెంచి భారం వేస్తున్నారు.9.60 కోట్ల లబ్దిదారులకు ఉపయోగం,మిగిలిన 130 కోట్ల పరిస్థితి ఏమిటి?వీరు అందరూ కోటీశ్వరులా?",against
ఈ పథకం oc లకు వర్తించదా సార్,against
ముహిళలతో పన్నులు వసూలు చేసే ప్రభుత్వం దానికి ఉచిత పథకం అని పేరొకటి.,against
హాయ్,against
Sir E BCవాళ్లకు వాళ్లకు పెట్టడానికి వీలుంద,neutral
ముహిళలతో పన్నులు వసూలు చేసే ప్రభుత్వం దానికి ఉచిత పథకం అని పేరొకటి.,against
దీపం పథకం వాళ్లకు ఫ్రీ గా వస్తుందా రాదా ...ఇది మాత్రం చెప్పండి sir..... మాది దీపం అయినా రాలేదు ఏంటి?,favour
"TELUGU NEWS sir దీపం ,ఉజ్వల ఒకటే అన్నారు",against
అందరికి గ్యాస్ ఇవ్వాలి కరోనా ప్రతి ఇంటికి కష్టాలే గ్యాస్ అందరికి ఇవ్వాలి,against
దీపం పథకం కి ఎవరికైనా డబ్బులు వచ్చాయ చెప్పండి?,neutral
"ఉజ్వల గ్యాస్ ద్వారా సిలిండరు 850 కట్టి తిసుకున్నము బ్యాంకు లో డబ్బులు పడలేదు బ్యాంకు వాలాను అడుగితె HP గ్యాస్ వద్ద అకౌంట్ నెంబరు ఆదార్ ఇవ్వమని చెప్పారు, HP గ్యాస్ వారు తిసుకోవడం లేదు ఎందుకు అని అడుగుతే కరోనా తరువాత అంటున్నారు సార్ ఏమీ చేయాలి ఇప్పుడు..ఆమనగల్ మున్సిపాలిటీ రంగారెడ్డి జిల్లా TS",against
నువ్వు చెప్పింది నికైనా అర్ధం అయ్యిందా,against
అన్నగారు.. ఒక్కొక్కరి ఇంట్లో ఒక్క గ్యాస్సిలిండర్ మూడు నెలల వరకు గ్యాస్ ఓడవకపోతే ఎలా. నెలకు ఒక్కటే ఇస్తే ఈ మూడు నెలల్లో ఒక్కటే వర్తిస్తుందా ఎన్ని నెల్లన్న కానీ మూడు సిలిండర్ లు ఇస్తారా రాయితీ,favour
Meedhi ఏ scheme?,against
మాది దీపం పథకం కింద ఉంది కానీ కానీ ఉజ్వల కాదని అంటున్నారు నాకు స్క్రీన్ వర్తిస్తుందా వర్తించదా,against
దీపం పథకం కింద వచ్చిన వారు అర్హులా?,favour
"ఏమి నీతి రా మీది. అసలు పనులు లేవు, మని లేదు. కడితే మళ్ళీ మాకు వేస్తారా. ఎబ్బో",against
Fack news నమ్మకండి,favour
అరే లంజాకొడకా చెప్పిందే చెప్తున్నావ్ సోది ఏం చెప్తున్నావ్ రా,against
దయచేసే వీడియోలు చేసేవారికి నమస్కారం మీరు మీడియాలో చెప్పేది ఒకటే ప్రపంచం మీద జరిగేది ఒకటి అంటున్నార నిన్న మాకు గ్యాస్ లేక పోతే గ్యాస్ తీసుకురావడానికి వెళ్తే వెయ్యి రూపాయలు తీసుకొని గ్యాస్ ఇచ్చారు ఇండియన్ గ్యాస్ ప్రభుత్వం అందిస్తున్న మధ్యవర్తులు మాత్రం పేద వారికి అందం ఇవ్వడం లేదు అదే పేదవాడు నిలదీసి అడిగితే మంచివాడు కాదు గొప్పవాడు అడిగితే అది ఒక ప్రసంగం కింద చేస్తారు,neutral
అదేంటి అందరికీ ఇవ్వాలి కాని...ఇలా ఉజ్వల connection ఉన్నవాళ్లకు మాత్రమే అంటే కష్టం కదా?,neutral
మాది దీపం పథకం లో వచ్చింది,neutral
దీపం pathakamki rha.,neutral
Ujwal connection ఉన్నవాళ్లకు మాత్రమేనా....వేరే వాళ్లకు లేదా...,favour
సర్ ఇది కేవలం ఉజ్వల వాళ్ళకి మాత్రమే నా...? మిగతా వాళ్ళకి రాదా సర్....?,favour
ఉజ్వల యోజన క్రింది తీసుకున్నది సింగిల్ సిలిండర్‌ను తీసుకున్నాం. రెండవ సిలిండర్ లేదని డెలివరీ ఇవ్వడం లేదు.,favour
సర్ సిలిండర్ only ఇండియన్ గ్యాస్ also HP గ్యాస్ కనెక్షన్లు కూడా నా,neutral
హలో అన్నయ్య మాకు రాలేదు న్నా మేము ముడు రోజుల ముందు కూడా డబ్బులు తీసుకొన్నారు అన్నయ్య మాది HP గ్యాస్ అన్నయ్య రాలేదు మాకు రీప్లే ఇవ్వడి అన్నయ్య ప్లీస్,against
"మాది ఉజ్వల పధకంలో వచ్చిందే కానీ ఆ బుక్ మీద ఇంతవరకు ఒక్కసారి కూడా రీఫిల్ చేయించలేదు, ఇప్పుడు మాకు ఇది వర్తిస్తుందా చెప్పగలరు",neutral
దీపం పథకానికి ఇస్తారా చెప్పండి,favour
మరి ఆంధ్రప్రదేశ్ అండి మాది మాది హెచ్.పీ గ్యాస్ దానికి కూడా ఇస్తారా ఇవ్వరా,against
దీపం connection వాళ్ళకి cylinders raava,favour
Ujwala connection ami eka తెలుసుకోవాలి,favour
మనం కట్టిన అమౌంటు అంతా అకౌంట్లో పడుతుందా అన్నా,favour
SV APSO బుక్ ఉంది వస్తుందా,against
ఉజ్వల కొరకు కొత్తగా దరఖాస్తు చేసుకోవాలంటే ఏమి చెయ్యాలి.,against
చాలా క్లియర్ గా బాగా చెప్పారు సార్,favour
పీఎం కిసాన్ డబ్బులు 2000/- ఎప్పుడు ఇస్తారు సార్,neutral
ఎప్పుడు బ్రో,neutral
దీపం కలెక్షన్ ఉన్న వాళ్లకు రావా,favour
bunny71494 అలా ఎమి లేదు ఎప్పుడైనా book chesukovachhu,against
రావు బ్రో,favour
గుడ్ మెసేజ్ బ్రో,neutral
ఎప్పుడు ఇస్తారు,neutral
"Thank you sir mee chenals subscriber chesanu.నా వయసు 49 సం. గ్రామ సురక్ష లో ప్రతి నెల, నేను మా వైఫ్. కట్టాలి అను కొంటున్నాను.58 ఇయర్స్ కి. చివరగా ఎంత రావచ్చు. Please sir. Your reply answar.",favour
హార్టఎటాక్ vasthe chanipothe antha vasthhi,neutral
క్రింద పడిపోయి కాలు విరిగితే వర్తిస్తుందా. బ్రో,against
ఈ సంవత్సరం నుండి ₹20/-,neutral
PMSBY.మాకు రాలేదు.ఇ జయశ్రీ సాయినాథ్ గౌడ్ మరియు ఇ వైష్ణవి ఇద్దరు అన్న చెల్లెలు 02 డిసెంబర్ -2021 యక్సిడెంట్ లో మరణించారు PMSBY మా పిల్లలకు ప్రతి సం. కట్ అయ్యింది.మేము SBI ద్వారాఅన్ని సర్టిఫికేట్స అప్లోడ్ చేసినాము మాది రిజక్ట చేసినారు.కారణాలు తెల్పండి,against
"ఇంట్లో. కింద పడి చనిపోతే, ఒకవేళ కరోనా వచ్చి చనిపోతే, పాము కరిచి చనిపోతే ఈ స్కీమ్ వర్తిస్తుందా!",favour
"Ysr bheema ,pmsby రెండు ఒకటేనా",against
ఒక్కరు PMJJBY మరియు PMSBY స్కీమ్ చేయవచ్చా.....అన్న గారు...ప్లీజ్ చెప్పండి......,favour
"అన్న, చాలా బాగా మాట్లాడుతున్నారు.. మీ మాటే అంతన.....",neutral
"చనిపోతే ఇస్తారు కానీ, చనిపోక పోతే, మనం కట్టిన డబ్బు ఏమౌతుంది.",neutral
Normal Death అయితే పరిస్థితి ఏంటి.. వేరే ఇన్సూరెన్స్ పాలసీ లు ఉంటే ఈ పధకం వర్తిస్తుందా....,favour
ఇది ఏ బ్యాంకు లో నైనా చేయవచ్చా,neutral
Suicide చేసుకొని చనిపోతే డబ్బులు వస్తాయా.. వాళ్ళఫ్యామిలీ కి,favour
ఒక వేళ ఇమెయిల్ ఐడి లేకపోతె,against
"రెండు పాలసీలు తీసుకుంటే 4 లక్షలు ఇస్తారా,??",neutral
Sir మరి ముందే మనకు వేరొక ఇన్సూరెన్స్ వుంటే దీనికి apply చెయ్యవచ్చున,against
"Sir, ఒక సారి కట్టడం మొదలు పెట్టాక,ఎన్ని సంవత్సరలు కట్టాలి అండి దయచేసి వివరించండి.",against
చాలా బాగా చెప్పారు నేచురల్ డెత్ స్కీమ్ గురించి కూడా చెప్పండి,favour
ప్రధానమంత్రి శ్రమ యోగి మాన్ ధన్ యోజన స్కీమ్ గురించి కూడా వివరించండి సార్ ప్లీజ్ రైతుల కోసం నేను వాళ్లకి ఎక్స్ప్లైన్ చేస్తున్నాను అందువల్ల నాకు ఈ స్కిల్స్ గురించి క్లుప్తంగా వివరించండి సార్ నేను ఎక్కువగా రైతుల్లో తిరుగుతుంటాను వారికి చెప్పడం వల్ల కలిగే లాభాలు గురించి పూర్తిగా వివరించడం జరుగుతుంది దయచేసి సహాయం చేయండి సార్,favour
ప్రధానమంత్రి జీవనజ్యోతి ప్రధానమంత్రి అటల్ పెన్షన్ యోజన ప్రధానమంత్రి ఫసల్ బీమా యోజన సిక్కిం గురించి కూడా ఎక్స్ప్లెయిన్ చేయండి సార్ ప్లీజ్,favour
థాంక్యూ సార్,neutral
Meedhi ఏ scheme?,against
దీపం పథకం కి ఎవరికైనా డబ్బులు వచ్చాయ చెప్పండి?,neutral
ఉజ్వల పథకం వర్తించని వారి పరిస్థితి ఎంటి మేడం,against
మేడం మాకు ఉజావాలా గ్యాస్ ఉంది మేము గ్యాస్ కోసం వేలిము మాకు మని వచ్చాయి కానీ మడబ్బులు పెట్టితీసుకున్నాం మాకు atm పని చెయ్యట్లేదు ఎక్కడ మని ఇవట్లేదు ఇప్పుడు వచ్చిన మని పోతాయా మేడం ప్ల్స్ రిప్లై,favour
కరువు కాలంలో 2500 gas.పేద వాలు ఏలా,against
అంటారు కద mamఇవారు,neutral
ఎప్పుడు ఏసారు నిజంగా,neutral
కరువు కాలంలో పేధవాలకి 2500 ఏలా,against
"నేను సిలిండర్ తీసుకున్న కాని, బుకింగ్ చేయలేదు డబ్బులు పడుతాయా.",against
ఇస్తే ఇవ్వoడి... లేకపోతే దొబ్బేయండి...,against
అన్నా మాది దీపం పథకం మాది ఇండియన్ గ్యాస్ మాకు డబ్బులు పడతాయా లేదా మాది పేరు లిస్టులో ఉందో లేదో కనుక్కోవడం ఎలా,against
Anna money mootam ఒకేసారి Withdrawal chesukovachha 3 cylinder vi,against
"Brother deepam పథకం మరియు ఉజ్వల పథకం రెండూ ఒకటేనా, దీపం పథకం వారికి వస్తుందా",against
ప్రధానమంత్రి ఉజ్జ్వల యోజన నుండి నాకు 930 రూ.. జమ చేయడం జరిగింది.,favour
నాకు గ్యాస్ ఫైల్ పడ్డాయి కానీ మీరు సిలిండర్ బుక్ చేశాను కానీ మాకు ఇంకా సిలిండర్ రాలేదు ప్లీజ్,against
Bro otp రాకపోతే ఎట్లా reply pls,against
"సార్, మేము ఏప్రిల్ నెలలో ఉజ్జ్వల పథకం ద్వారా బుక్ చేసాము 15 రోజులు తరువాత మరల బుక్ చేయలేదు తరువాత బుక్ చేస్తుంటే Gas company నుండి OTP రావడం లేదు మరల ఎలా బుక్ చేయాలి?",against
దీపం పథకం కి ఎవరికైనా డబ్బులు వచ్చాయ చెప్పండి?,neutral
అన్న ఇండియన్ గ్యాస్ ఓపెన్ అవ్వట్లేదు ఇండియన్ గ్యాస్ లింక్ ఉంటే పెట్టండి ప్లీజ్ రిప్లై,neutral
మీరు చాలా మంచి వీడియోలు చేస్తా ఉంటారు మరిన్ని వీడియోలు మీ subscribe కుమార్,favour
వెరీ గుడ్ ఇన్ఫర్మేషన్ థాంక్యూ,neutral
ఒంటరి మహిళ ki ujwal gas connection estara? Evvara plz reply sir. Gas center lo single women ki evvaru అంటున్నారు. Plzz reply sir,favour
Mahi BC-B కేటగిరీ సార్. మేము అప్లై చేయవచ్చా.,neutral
Last date వుందా???,favour
గ్యాస్ కనెక్షన్ వైఫ్ medha.naa ledha Husband medha naaa ఆధార్ కార్డు yevaridhi,against
ఇపుడు apply చేసుకోవచ్చా,neutral
ఆన్లైన్ అవటం లేదు గా అన్నయ్య,against
అన్న నేను మొదటి సారి మా అమ్మ కోసం ధరఖాస్తు చేసినప్పుడు నా యొక్క రేషన్ కార్డ్ మా అమ్మ నాన్న తో ఉన్నాది అయితే అప్పుడు మా అమ్మ కి సపోర్ట్ గా నా ఆధార్ కార్డ్ ఇచ్చాను ఇప్పుడు నాకు పెళ్లి అయ్యింది నేను కొత్త రేషన్ కార్డు కి అప్లై చేశాను కొత్త కార్డు వచ్చింది అయితే ఉజ్వల యోజన. కి అప్లై చేశాను గ్యాస్ డీలర్ వారు మీరు ఇంతకుముందే మీ అమ్మ గారికి సపోర్ట్ గ ఉన్నందనందున మీకు గ్యాస్ కనెక్షన్ ఇవ్వడం కుదరదు అని చెప్పారు ఇక నాకు గ్యాస్ కనెక్షన్ రాదా అన్న ?చెప్పండి pls,favour
Ujwala 2.0 కి beneficiary name check చేయడం ఎలా sir video ఉంటే చేయండి,favour
అన్న మీరే అప్లై చేస్తారా,against
ఏది సక్కగా చెప్పలేవా,neutral
"మీరు free లు ప్రజలకి ఇచి ప్రజలను పెదాలను, సోమరిపోతులు గా చేస్తున్నారు, దయచేసి ఫ్రీలు తీసేసి, అనిటి మీదా ధరలు తగ్గించండి. జై భారత్.",against
హాయ్ సార్ నా uan లో రెండు ఐడీలు ఉన్నాయి ఒకటి kyc అయంది ఇంకోటి kyc కాలేదు అరవై రోజులు అయిన తరువాత ఆటోమేటిక్ approval అయితాది అన్నారు కాని 80 days అయినది నేను ఇంకా pf withdraw చేయలేదు దీనికి ఏదో ఒక మార్గం withdraw చేసుకోవటానికి ప్లీజ్ సార్,neutral
అత్యాశ,favour
శివ గారు... ఇప్పుడు గ్యాస్ కనెక్షన్ అడ వారి పేరు మీద తీసుకోవాలా.... లేక మగ వారి పేరు మీద తీసుకోవచ్చా,against
శివ గారు భారత్ గ్యాస్ కనెక్షన్ ఎలానో తెలియజేయండి.. అయితే మాకు దగ్గరలో ఉన్నది ఆ కనెక్షన్ కనుక ఆ కనెక్షన్ ఓపెన్ చేసి రిజిస్టర్ అయ్యాను... కానీ మీరు చూపించిన ( HP Gas ) సైట్ లో ఉన్న విధంగా kyc application. భారత్ గ్యాస్ కనెక్షన్ లో లేదు బట్ రిజిస్టర్ అయ్యింది కొద్దిగా వివరంగా చెప్పండి,neutral
శివ గారు ఆల్రెడీ ఉంటే కూడా apply చేసుకోవచ్చా,against
అంతా బాగానే ఉంది కాని పేమెంట్ విషయం చెప్పలేదు. ఫ్రీ or పేమెంట్ చెప్పండి?,neutral
Gas connection free ha sir... రేషన్ కార్డు వున్న వాళ్ళే అప్లయ్ చేయాల,neutral
యి స్కీమ్ free గా నా money pay చేయాలా sir,against
రేషన్ కార్డు ఉన్న వాళ్లకు మాత్రమే అనే ముందు చెప్పాలి.. తర్వాత మీ మ్యాటర్ చెప్పండి..,favour
ఎంత money కట్టలీ... లేక free నా చెప్పండి,against
నిన్న అంటే 15/04/20 న డెలివరీ అయ్యింది.,against
తొందరగా reply ఇవ్వండి.,neutral
మేము నిన్న సిలిండర్ తీసుకున్నాము. OTP నెంబర్ వచ్చింది కానీ డెలివరీ బాయ్ కి ఇవ్వాలని తెలియదు. ఈరోజు ఆఫీస్ కి వెళ్లి ఇవ్వొచ్చా?,against
దొంగ చానల్ మి చనల్ వెస్ట్,neutral
కష్టపడందే ఏది రాదు పొలికల్స్ ఎదో ధైర్యం చెప్తున్నారు వాల్లిచిన మరవెంటనే నాకేంటి నాకేంటి నాకేంటి ఇదే అంతటితో కథ కంటికి మనము ఇంటికి,neutral
ఈ తొక్కలో రుల్స్ అన్ని మేం పాటించ లేము... బొక్క బేరం వస్తే వచ్చినట్లు లేకుంటే లేదు... చెత్త రుల్స్ అన్ని పెట్టడం ఎందుకు.. ఇస్తే అందరికి ఇవ్వండి.. లేకుంటే white ration card ఉన్న వాళ్లకి ఇవ్వండి... లేకపోతే మానేయై,favour
ఇది కేవలం ఉజ్వల పధకం లో సిలిండరు ఫ్రీగా ఇస్తారా అందరికీ నా? దయచేసి తెలియచేయండి.,against
అన్న ఈ విషయం తెలియని వాళ్ళు చాల మంది వున్నారు...నీ వళ్ళ అందరికి తెలుస్తుంది...గుడ్ జాబ్ అన్న....,against
ఫోన్ నెంబర్ లింక్ చెయ్యకపోతే వారికి రాధా,neutral
నేను ఈ నెల రెండవ తారికు సిలిండర్ బుక్ చేశాను 7వ తారీఖున డెలివరీ అయినది Otp వచ్చింది కానీ డెలివరీ బాయ్ otp అడగలేదు నాకు బ్యాంకులో అమౌంట్ క్రెడిట్ అవుతుందా,against
సార్ నాకు HP gas subsidy పడట్లేదు bank లో ఆధార్ మొబైల్ నెంబర్ యాక్టివేట్ లోనే ఉంది కానీ gas agency దగ్గర in active అని చూపిస్తుంది దీనికి solution చెప్పండి వీలైతే మీ మొబైల్ నెంబర్ పెట్టండి Please,against
హాయ్ సార్ నా ఇండియా గ్యాస్ బండ్ కి సబ్సిడీ ఎమౌంట్ పడాలంటే బ్యాంక్ ఎకౌంట్ ఫోన్ నెంబర్ లింక్ చేయాలంటే ఎలా plz sir uplode video,neutral
ఇండియన్ గ్యాస్కు అస్సలు ఓపెన్ కార్డుల్లో చాలా ఇబ్బంది పెడుతుంది ఒకసారి మళ్లీ క్లారిటీగా చెప్పు ప్లీజ్,favour
"మీరు మీ ఎల్.ఫై.జి. ఐడి తెలుసుకోవటానికి క్లిక్ చేసిన తరువాత డిస్ట్రిక్ట్ ఎంటర్ చేసిన తరువాత దానిక్రిందన కన్స్యూమర్ నెంబర్ ని ఎంటర్ చెయ్యాలి, కానీ మీరు కస్టమర్ నేమ్ ఎంటర్ చెయ్యమన్నారు. అది మీరు తప్పు చెప్పారు. కరెక్ట్ చేసుకోండి సర్. మీవన్నీ బాగానే ఉంటున్నాయి. మీకు తప్పు తెలియచేద్దామనే చెప్పను. ఏమి అనుకోవొద్దు.",against
హాయ్ బ్రో 2019 ది లో రెండు సార్లు పడింది తరువాత ఏ బ్యాంకు లోను పడలేదు డిస్టిబ్యూటర్ దగ్గరకి వెళ్తే డిపాజిట్ చేసాము అంటారు అంమౌంట్ రావాలంటే ఏమి చెయ్యాలి,neutral
Anna ఇందులో (online lo) gas acount transfer చేసుకోవచ్చా అన్న .ఒకరి పేరు మీద నుండి మరొకరి పేరుకు,neutral
అన్న స్త్రీ అంటే.విడాకులు తీసుకున్న ఒంటరి గా ఉంటున్న మహిళలా. లేక. వివాహం చేసుకుని భర్తతో కలిసి ఉంటున్న మహిళకా??,neutral
status check చేశాము not found any details చూపిస్తుంది,neutral
Status new చూపిస్తుంది correct నేనా సర్ నేను అప్లై చేసింది,neutral
అప్లై చేసి ఒక వారం అవుతుంది. కానీ ఇంత వరకు ఎటువంటి రిప్లై లేదు.ఎవర్ని అడగాలి.,against
Caste certificate కావాలా..మా అమ్మ కి..మేము st caste,against
Oc కూడా apply చెయ్యొచ్చా ....సార్.....???,favour
apply chesanu.registration number vachindi.gas distributer further action annaru.ఫోన్ చేస్తే only 1947 before పుట్టిన వారికి మాత్రమే అని చెప్పాడు,favour
Thank you for your information.... నేను apply చేశాను....,against
బ్రదర్ ఎలా అప్లై చేయాలి చూడటం కాదు ఎలా అప్లై చేస్తే ఎలా వచ్చింది ఏ వి డాక్యుమెంట్స్ కావాలి. క్యాస్ట్ సర్టిఫికెట్. ఇన్కమ్. రేషన్ కార్డు. ఫ్యామిలీ. నెంబర్స్ ఆధార్ కార్డు. బ్యాంక్ ఎకౌంట్..2. ఫొటోస్. ఇవి కావాల్సిన. డాక్యుమెంట్స్,favour
బ్రదర్ ఛానల్ లో రీసెంట్ అప్డేటెడ్ విడియో చూడండి అప్లై చేసే విధానం తో సహా అన్ని చూపించాం,neutral
ఎప్పుడు కావాలంటే వస్తుదా,against
"Sir, ఒంటరి మహిళ ki ujwal gas connection estara? Evvara plz reply. Gas center lo i gite single women ki evvaru. Ani cntunnaru",against
Tech Bi అన్న ఇప్పుడు ఉజ్జ్వల 2.0 కి అప్లై చేయడానికి టైం ఉందా ఈ కనెక్షన్ కి డబ్బులు కట్టాల లేక ఫ్రీ ఆ ఒకవేళ అప్లై చేస్తే ఎన్ని రోజులో వస్తుంది,against
Sir ration card meeda gas తీసుకోలేదు SC male person apply ceyaniki avutunda sir,favour
Tech Bi అన్న ఇప్పుడు ఉజ్జ్వల 2.0 కి అప్లై చేయడానికి టైం ఉందా ఈ కనెక్షన్ కి డబ్బులు కట్టాల లేక ఫ్రీ ఆ,against
Bro AP vallu TELANGANA lo apply cheyyocha leydantey తెలంగాణ lo ఆధార్ katchitanga ఉన్న vealley apply cheyyala?,against
కానీ భారత్ గ్యాస్ కనెక్షన్ కీ ఈ విధంగా రావడం లేదు ఆప్షన్స్ ( hp gas ),favour
